ImageNumber	ObjectNumber	Children_Cells_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
2	46	1	471.0727969348659	284.1570881226054	0	46
2	47	1	449.00584795321635	283.0136452241715	0	47
2	48	1	109.30878859857482	288.9857482185273	0	48
2	49	1	196.0162074554295	288.35656401944897	0	49
2	50	1	222.73628691983123	288.1877637130802	0	50
2	51	1	31.638383838383838	294.7111111111111	0	51
2	52	1	80.88101983002832	295.6827195467422	0	52
2	53	1	345.0568181818182	297.5871212121212	0	53
2	54	1	253.6395534290271	312.4976076555024	0	54
2	55	1	107.58333333333333	314.18055555555554	0	55
2	56	1	179.87019230769232	318.5673076923077	0	56
2	57	1	212.18148148148148	322.06111111111113	0	57
2	58	1	48.93416370106762	324.01601423487546	0	58
2	59	1	153.77439024390245	323.2479674796748	0	59
2	60	1	465.0163599182004	333.87116564417175	0	60
2	61	1	26.06529209621993	335.7182130584192	0	61
2	62	1	278.12808641975306	342.3641975308642	0	62
2	63	1	359.19742489270385	339.0	0	63
2	64	1	319.60980392156864	342.4156862745098	0	64
2	65	1	85.18574514038878	351.1058315334773	0	65
2	66	1	339.45684210526315	359.10105263157897	0	66
2	67	1	124.43873517786561	361.697628458498	0	67
2	68	1	166.17161016949152	363.7521186440678	0	68
2	69	1	486.0100401606426	372.63253012048193	0	69
2	70	1	44.67967145790554	376.870636550308	0	70
2	71	1	231.97717842323652	378.1804979253112	0	71
2	72	1	290.79487179487177	392.12454212454213	0	72
2	73	1	29.894934333958723	395.9756097560976	0	73
2	74	1	443.31230283911674	396.1882229232387	0	74
2	75	1	322.66423357664235	400.6788321167883	0	75
2	76	1	231.49520383693044	407.6534772182254	0	76
2	77	1	479.1838134430727	415.6488340192044	0	77
2	78	1	92.91346153846153	416.3538461538462	0	78
2	79	1	444.7918918918919	419.1837837837838	0	79
2	80	1	330.2006633499171	421.0580431177446	0	80
2	81	1	37.97450424929178	425.59490084985833	0	81
2	82	1	130.3232044198895	429.5	0	82
2	83	1	177.98679867986797	422.73597359735976	0	83
2	84	1	416.9483870967742	436.5075268817204	0	84
2	85	1	193.4225621414914	436.2428298279159	0	85
2	86	1	101.1734693877551	442.42602040816325	0	86
2	87	1	286.45780051150894	445.15856777493605	0	87
2	88	1	242.76024590163934	441.9795081967213	0	88
2	89	1	65.1534828807556	449.297520661157	0	89
2	90	1	35.51912568306011	450.76229508196724	0	90
2	91	1	124.59691629955947	454.98237885462555	0	91
2	92	1	451.96514161220045	454.34640522875816	0	92
2	93	1	497.30592105263156	451.99342105263156	0	93
2	94	1	342.7811387900356	458.0729537366548	0	94
2	95	1	406.41113490364023	459.1563169164882	0	95
2	96	1	92.21685082872928	471.8052486187845	0	96
2	97	1	370.45117845117846	473.4343434343434	0	97
2	98	1	486.63921217547	484.13428827215756	0	98
2	99	1	53.063529411764705	481.8211764705882	0	99
2	100	1	346.96078431372547	483.75757575757575	0	100
2	101	1	448.1909340659341	482.73214285714283	0	101
2	102	1	71.88723404255319	501.70851063829787	0	102
2	103	1	9.257234726688102	501.37942122186496	0	103
2	104	1	449.66220735785953	505.81939799331104	0	104
3	1	1	247.4763779527559	29.041338582677167	0	1
3	2	1	451.74912891986065	45.52264808362369	0	2
3	3	1	187.86936936936937	75.08858858858859	0	3
3	4	1	423.41209829867677	81.97164461247637	0	4
3	5	1	350.33653846153845	97.53044871794872	0	5
3	6	1	479.46107266435985	128.26038062283737	0	6
3	7	1	35.92190889370933	134.49674620390456	0	7
3	8	1	23.285067873303166	146.30316742081448	0	8
3	9	1	348.8167832167832	148.96783216783217	0	9
3	10	1	403.8545751633987	145.4297385620915	0	10
3	11	1	301.15415821501017	164.86206896551724	0	11
3	12	1	8.55764705882353	180.89882352941177	0	12
3	13	1	345.0109689213894	198.81352833638024	0	13
3	14	1	149.70546318289786	202.25890736342043	0	14
3	15	1	507.82485875706215	207.63276836158192	0	15
3	16	1	124.18279569892474	225.94086021505376	0	16
3	17	1	74.04918032786885	232.13387978142077	0	17
3	18	1	165.96147403685092	243.62981574539364	0	18
3	19	1	258.6523929471033	238.92443324937028	0	19
3	20	1	438.01557093425606	246.7750865051903	0	20
3	21	1	136.41274238227146	245.9168975069252	0	21
3	22	1	302.3783303730018	256.97868561278864	0	22
3	23	1	40.62956810631229	269.2574750830565	0	23
3	24	1	81.41479820627802	270.79596412556054	0	24
3	25	1	149.42753623188406	279.2210144927536	0	25
3	26	1	373.9195804195804	283.1468531468532	0	26
3	27	1	420.39606741573033	285.65449438202245	0	27
3	28	1	271.22739726027396	283.65479452054797	0	28
3	29	1	303.5265306122449	288.3530612244898	0	29
3	30	1	220.92291666666668	291.1625	0	30
3	31	1	244.624750499002	297.249500998004	0	31
3	32	1	78.67755991285404	302.55991285403053	0	32
3	33	1	120.04203539823008	305.0287610619469	0	33
3	34	1	168.28673835125448	306.3763440860215	0	34
3	35	1	44.35506003430532	309.92109777015435	0	35
3	36	1	456.41415662650604	309.98493975903614	0	36
3	37	1	189.88391376451077	321.9419568822554	0	37
3	38	1	432.2621035058431	321.04006677796326	0	38
3	39	1	321.0017636684303	330.2962962962963	0	39
3	40	1	300.2230919765166	350.2837573385519	0	40
3	41	1	504.36764705882354	346.40808823529414	0	41
3	42	1	393.5404984423676	351.398753894081	0	42
3	43	1	89.31140350877193	350.9956140350877	0	43
3	44	1	158.57080610021785	367.9825708061002	0	44
3	45	1	48.7203947368421	366.7894736842105	0	45
3	46	1	375.49435028248587	373.319209039548	0	46
3	47	1	233.59722222222223	377.150462962963	0	47
3	48	1	348.8764705882353	391.24411764705883	0	48
3	49	1	443.1262376237624	395.8267326732673	0	49
3	50	1	471.5753424657534	393.16712328767125	0	50
3	51	1	503.2693602693603	408.6666666666667	0	51
3	52	1	404.5317220543807	418.7794561933535	0	52
3	53	1	102.90458015267176	427.30534351145036	0	53
3	54	1	460.0352422907489	428.01982378854626	0	54
3	55	1	163.85142857142858	433.81333333333333	0	55
3	56	1	233.2195652173913	430.92826086956524	0	56
3	57	1	35.64873417721519	434.61708860759495	0	57
3	58	1	396.91771019678	438.4490161001789	0	58
3	59	1	194.96456692913387	452.73228346456693	0	59
3	60	1	403.27592592592595	460.4962962962963	0	60
3	61	1	486.3379174852652	458.17092337917484	0	61
3	62	1	236.725	460.06363636363636	0	62
3	63	1	364.30790190735695	466.88010899182564	0	63
3	64	1	277.44849785407723	465.58583690987126	0	64
3	65	1	336.490099009901	472.65346534653463	0	65
3	66	1	463.8092105263158	474.5296052631579	0	66
3	67	1	449.8917525773196	489.11340206185565	0	67
3	68	1	491.8296943231441	491.5524017467249	0	68
3	69	1	349.12680115273776	500.38328530259366	0	69
3	70	1	475.7550607287449	500.0485829959514	0	70
3	71	1	130.25779625779626	503.6923076923077	0	71
3	72	1	188.4078947368421	502.17324561403507	0	72
3	73	1	233.0566037735849	507.1094339622642	0	73
3	74	1	281.2899022801303	505.95439739413683	0	74
4	1	1	327.7207792207792	11.082251082251082	0	1
4	2	1	407.22478991596637	6.966386554621849	0	2
4	3	1	240.77944862155388	7.957393483709273	0	3
4	4	1	471.9572553430821	19.876265466816648	0	4
4	5	1	351.57547169811323	24.7188679245283	0	5
4	6	1	105.46984924623115	39.08291457286432	0	6
4	7	1	139.4994413407821	46.312849162011176	0	7
4	8	1	410.19217081850536	54.34875444839858	0	8
4	9	1	353.25581395348837	62.02713178294574	0	9
4	10	1	269.70162601626015	66.3048780487805	0	10
4	11	1	321.90606936416185	84.1878612716763	0	11
4	12	1	454.20777642770355	85.53584447144593	0	12
4	13	1	501.22314049586777	102.69421487603306	0	13
4	14	1	382.94871794871796	104.0	0	14
4	15	1	209.67320261437908	112.11764705882354	0	15
4	16	1	52.718972895863054	118.21255349500713	0	16
4	17	1	77.98605577689243	115.96613545816733	0	17
4	18	1	503.81957773512477	130.76007677543186	0	18
4	19	1	238.85583224115334	134.0183486238532	0	19
4	20	1	348.22544434050513	138.5865294667914	0	20
4	21	1	436.93541202672606	141.3118040089087	0	21
4	22	1	475.15225563909775	144.22368421052633	0	22
4	23	1	378.5990990990991	150.46846846846847	0	23
4	24	1	409.099173553719	147.27892561983472	0	24
4	25	1	281.05401459854016	153.32700729927006	0	25
4	26	1	101.984375	156.85243055555554	0	26
4	27	1	144.27190332326285	163.1797583081571	0	27
4	28	1	387.50871632329637	172.2931854199683	0	28
4	29	1	482.5200764818356	170.08795411089866	0	29
4	30	1	331.26449643947103	173.528992878942	0	30
4	31	1	428.6455399061033	181.07276995305165	0	31
4	32	1	409.8829365079365	187.20634920634922	0	32
4	33	1	462.01424501424503	187.0854700854701	0	33
4	34	1	213.65616045845272	192.23638968481376	0	34
4	35	1	250.86438356164385	193.09315068493152	0	35
4	36	1	490.03674540682414	192.8451443569554	0	36
4	37	1	478.7846153846154	203.7323076923077	0	37
4	38	1	373.11041666666665	205.89791666666667	0	38
4	39	1	28.880455407969638	215.10626185958253	0	39
4	40	1	426.4874651810585	213.52924791086352	0	40
4	41	1	464.9355828220859	216.75460122699386	0	41
4	42	1	478.6898395721925	231.2433155080214	0	42
4	43	1	125.86040268456375	232.95973154362417	0	43
4	44	1	189.1265060240964	238.8710843373494	0	44
4	45	1	247.15637065637065	241.09073359073358	0	45
4	46	1	429.0233644859813	242.46495327102804	0	46
4	47	1	271.2009237875289	250.55196304849883	0	47
4	48	1	396.6962365591398	253.11021505376345	0	48
4	49	1	506.72131147540983	252.13114754098362	0	49
4	50	1	363.2286432160804	254.95979899497488	0	50
4	51	1	465.02016129032256	261.1633064516129	0	51
4	52	1	315.6135181975737	271.78856152513	0	52
4	53	1	371.46101694915257	273.1152542372881	0	53
4	54	1	17.967741935483872	278.3168880455408	0	54
4	55	1	125.64044943820225	278.8352059925094	0	55
4	56	1	210.67809523809524	281.2419047619048	0	56
4	57	1	251.57057654075547	284.1888667992048	0	57
4	58	1	487.3079268292683	284.7134146341463	0	58
4	59	1	504.0632911392405	286.49873417721517	0	59
4	60	1	325.55874673629245	291.66057441253264	0	60
4	61	1	392.87173396674586	288.8028503562945	0	61
4	62	1	445.7288888888889	289.28444444444443	0	62
4	63	1	61.65097588978186	295.96785304247993	0	63
4	64	1	414.026706231454	293.62611275964395	0	64
4	65	1	373.3472906403941	295.82758620689657	0	65
4	66	1	4.49609375	301.5234375	0	66
4	67	1	143.1103752759382	303.1158940397351	0	67
4	68	1	193.9129213483146	305.30056179775283	0	68
4	69	1	461.06417112299465	306.3983957219251	0	69
4	70	1	324.2649769585253	317.26267281105993	0	70
4	71	1	295.2102908277405	318.19015659955255	0	71
4	72	1	420.89516129032256	326.75	0	72
4	73	1	494.5189873417722	328.3270042194093	0	73
4	74	1	342.18470149253733	332.85820895522386	0	74
4	75	1	462.13532110091745	334.9403669724771	0	75
4	76	1	237.52263374485597	342.48765432098764	0	76
4	77	1	151.95394736842104	341.14638157894734	0	77
4	78	1	56.36132315521628	345.882951653944	0	78
4	79	1	369.79915433403806	351.8541226215645	0	79
4	80	1	316.18461538461537	354.01153846153846	0	80
4	81	1	403.2201591511936	354.236074270557	0	81
4	82	1	457.3787575150301	356.47695390781564	0	82
4	83	1	505.27861771058315	368.97408207343415	0	83
4	84	1	251.04303278688525	370.7233606557377	0	84
4	85	1	138.57894736842104	376.90838206627683	0	85
4	86	1	44.53629032258065	381.8125	0	86
4	87	1	279.7950819672131	382.6844262295082	0	87
4	88	1	90.33734939759036	380.4578313253012	0	88
4	89	1	224.88888888888889	387.8796296296296	0	89
4	90	1	302.13502109704643	392.42616033755274	0	90
4	91	1	426.8340163934426	391.8155737704918	0	91
4	92	1	263.9259259259259	398.46604938271605	0	92
4	93	1	384.1125265392781	396.22929936305735	0	93
4	94	1	93.1584699453552	400.10928961748635	0	94
4	95	1	191.73242630385488	396.37868480725626	0	95
4	96	1	332.3181818181818	401.54545454545456	0	96
4	97	1	474.3961218836565	414.9778393351801	0	97
4	98	1	179.2570093457944	419.54517133956386	0	98
4	99	1	121.76302521008404	426.22352941176473	0	99
4	100	1	292.421188630491	431.23514211886305	0	100
4	101	1	348.08527131782944	430.5077519379845	0	101
4	102	1	194.99557522123894	434.0575221238938	0	102
4	103	1	440.2417302798982	436.32569974554707	0	103
4	104	1	86.89095127610209	440.3201856148492	0	104
4	105	1	405.9076923076923	441.80961538461537	0	105
4	106	1	344.55649717514126	467.23728813559325	0	106
4	107	1	441.38740157480316	465.540157480315	0	107
4	108	1	308.467018469657	469.49076517150394	0	108
4	109	1	219.86011904761904	469.9246031746032	0	109
4	110	1	415.729044834308	485.2904483430799	0	110
4	111	1	477.0995085995086	486.47542997542996	0	111
4	112	1	451.53218884120173	488.2832618025751	0	112
5	1	1	324.02766798418975	9.173913043478262	0	1
5	2	1	391.7449494949495	12.421717171717171	0	2
5	3	1	437.74468085106383	14.202945990180032	0	3
5	4	1	248.8735632183908	17.445402298850574	0	4
5	5	1	89.6007326007326	19.183150183150182	0	5
5	6	1	117.01440329218107	18.66358024691358	0	6
5	7	1	316.0833333333333	25.944444444444443	0	7
5	8	1	492.3213703099511	33.468189233278956	0	8
5	9	1	249.8457583547558	37.231362467866326	0	9
5	10	1	186.1139601139601	46.25783475783476	0	10
5	11	1	84.72693032015066	46.02824858757062	0	11
5	12	1	26.73524720893142	50.121212121212125	0	12
5	13	1	270.38616714697406	66.36743515850144	0	13
5	14	1	108.29587155963303	62.091743119266056	0	14
5	15	1	451.02125	76.5275	0	15
5	16	1	223.5340909090909	72.29220779220779	0	16
5	17	1	380.25892857142856	76.62337662337663	0	17
5	18	1	54.59058823529412	78.04235294117647	0	18
5	19	1	498.4889779559118	98.98396793587175	0	19
5	20	1	5.329545454545454	100.86079545454545	0	20
5	21	1	403.46817248459956	120.52566735112936	0	21
5	22	1	205.3900481540931	127.99197431781701	0	22
5	23	1	42.16323296354992	129.74801901743265	0	23
5	24	1	183.98850574712642	132.51340996168582	0	24
5	25	1	325.9961315280464	130.6963249516441	0	25
5	26	1	486.1795332136445	151.92280071813286	0	26
5	27	1	180.28452579034942	153.4342762063228	0	27
5	28	1	246.5609756097561	154.78536585365853	0	28
5	29	1	506.4697986577181	152.66442953020135	0	29
5	30	1	318.25487012987014	160.09253246753246	0	30
5	31	1	264.4673366834171	161.08291457286433	0	31
5	32	1	292.03805175038053	166.48097412480973	0	32
5	33	1	421.41597337770384	171.3793677204659	0	33
5	34	1	455.0827922077922	170.82305194805195	0	34
5	35	1	240.76029962546818	175.3689138576779	0	35
5	36	1	395.6897746967071	184.5892547660312	0	36
5	37	1	153.97462686567164	188.2223880597015	0	37
5	38	1	5.63456090651558	187.87535410764872	0	38
5	39	1	372.35	198.1875	0	39
5	40	1	491.635231316726	204.34163701067615	0	40
5	41	1	190.94456762749445	206.86917960088692	0	41
5	42	1	503.77932960893855	218.19553072625698	0	42
5	43	1	276.0132158590308	215.77386196769456	0	43
5	44	1	432.8250728862974	222.76967930029156	0	44
5	45	1	190.74472573839662	228.26793248945148	0	45
5	46	1	394.6489028213166	227.99686520376176	0	46
5	47	1	215.68350168350167	238.01683501683502	0	47
5	48	1	378.3243243243243	240.32114467408584	0	48
5	49	1	485.83898305084745	244.34110169491527	0	49
5	50	1	289.65564202334633	257.0739299610895	0	50
5	51	1	350.5990888382688	258.6127562642369	0	51
5	52	1	412.0390625	258.0859375	0	52
5	53	1	9.297008547008547	271.37179487179486	0	53
5	54	1	475.23059360730593	273.7283105022831	0	54
5	55	1	209.88070175438597	279.29824561403507	0	55
5	56	1	55.486373165618446	289.2012578616352	0	56
5	57	1	463.9139784946237	286.73924731182797	0	57
5	58	1	236.38073394495413	281.0535168195719	0	58
5	59	1	283.5593869731801	290.0249042145594	0	59
5	60	1	348.19470404984423	300.71339563862927	0	60
5	61	1	464.9805825242718	307.11407766990294	0	61
5	62	1	440.36641221374043	309.95165394402034	0	62
5	63	1	186.69425287356322	317.33563218390805	0	63
5	64	1	249.47863247863248	317.24216524216524	0	64
5	65	1	399.5883458646617	316.7763157894737	0	65
5	66	1	54.34331797235023	324.8778801843318	0	66
5	67	1	16.129032258064516	325.77859237536654	0	67
5	68	1	461.9457831325301	336.43975903614455	0	68
5	69	1	274.45864661654133	342.9887218045113	0	69
5	70	1	211.35377358490567	344.1933962264151	0	70
5	71	1	488.2829373650108	347.6025917926566	0	71
5	72	1	104.1525925925926	351.30518518518517	0	72
5	73	1	439.0366972477064	351.4892966360856	0	73
5	74	1	131.21773288439954	351.1335578002245	0	74
