ImageNumber	ObjectNumber	Children_PLA_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_Nuclei
4	44	0	322.0774693350549	194.18463524854744	0	44	44
4	45	0	418.2386401884887	207.49040727027938	0	45	45
4	46	0	352.8489425981873	215.91742195367573	0	46	46
4	47	0	499.2357414448669	214.23320659062105	0	47	47
4	48	0	130.9708295350957	214.57019143117594	0	48	48
4	49	0	60.31764705882353	217.1873949579832	0	49	49
4	50	0	87.33968253968254	239.4121693121693	0	50	50
4	51	0	320.0797764227642	232.8622967479675	0	51	51
4	52	0	372.25252525252523	240.1104797979798	0	52	52
4	53	0	142.73516949152543	246.364406779661	0	53	53
4	54	0	486.6777932313398	247.7783959202596	0	54	54
4	55	0	416.78636741479636	245.8744804655029	0	55	55
4	56	0	50.40111111111111	251.69333333333333	0	56	56
4	57	0	209.9766435986159	249.24567474048442	0	57	57
4	58	0	11.467541940189642	251.5426695842451	0	58	58
4	59	0	294.8783783783784	254.43333333333334	0	59	59
4	60	0	449.44449925999015	259.1391218549581	0	60	60
4	61	0	400.55555555555554	266.0508826583593	0	61	61
4	62	0	319.46666666666664	275.98848484848486	0	62	62
4	63	0	176.59379544352885	273.8424624333495	0	63	63
4	64	0	389.41914722445694	286.2381335478681	0	64	64
4	65	0	44.43246019517206	287.48638931689777	0	65	65
4	66	0	355.5003940110323	285.36406619385343	0	66	66
4	67	0	434.19175257731956	303.220618556701	0	67	67
4	68	0	216.48848603625675	299.61538461538464	0	68	68
4	69	0	492.5489236790607	299.1179060665362	0	69	69
4	70	0	15.099810486418193	308.18445988629185	0	70	70
4	71	0	327.3837293016559	309.80345572354213	0	71	71
4	72	0	161.81388012618297	311.28180862250264	0	72	72
4	73	0	112.54351351351352	315.7645945945946	0	73	73
4	74	0	377.66358192705496	321.91181273816005	0	74	74
4	75	0	237.63560830860533	334.01305637982193	0	75	75
4	76	0	334.5366568914956	341.00684261974584	0	76	76
4	77	0	54.51184622261958	337.6718819848011	0	77	77
4	78	0	158.4292480757845	349.90467732386026	0	78	78
4	79	0	201.63790446841296	347.1381612737545	0	79	79
4	80	0	460.26466575716233	334.21145975443386	0	80	80
4	81	0	485.42084006462034	340.0799676898223	0	81	81
4	82	0	294.4771630152247	339.8065354623097	0	82	82
4	83	0	414.28951486697963	346.8643714136672	0	83	83
4	84	0	353.59412550066753	362.5340453938585	0	84	84
4	85	0	14.181365221723967	366.0896860986547	0	85	85
4	86	0	254.70670241286862	368.7238605898123	0	86	86
4	87	0	274.72370766488416	363.0944741532977	0	87	87
4	88	0	443.46695557963164	365.79035752979416	0	88	88
4	89	0	499.669133192389	379.6321353065539	0	89	89
4	90	0	473.8590657165479	382.52098178939036	0	90	90
4	91	0	106.31506849315069	376.3673262303399	0	91	91
4	92	0	152.52714812862413	382.1286241433843	0	92	92
4	93	0	73.04808548530721	375.34461264470167	0	93	93
4	94	0	318.8843797856049	383.4640122511485	0	94	94
4	95	0	37.31458179126573	391.57290895632866	0	95	95
4	96	0	63.351528384279476	400.86353711790395	0	96	96
4	97	0	391.48046230049533	393.20528343423223	0	97	97
4	98	0	208.1086859688196	398.8400890868597	0	98	98
4	99	0	312.15412844036695	410.65443425076455	0	99	99
4	100	0	242.7405119152692	411.29126213592235	0	100	100
4	101	0	95.33819018404908	415.9171779141104	0	101	101
4	102	0	145.75	414.1757925072046	0	102	102
4	103	0	356.5292598967298	417.01376936316694	0	103	103
4	104	0	273.24664224664224	424.73382173382174	0	104	104
4	105	0	33.33750711439954	434.977233921457	0	105	105
4	106	0	134.9344473007712	436.2005141388175	0	106	106
4	107	0	9.064969271290606	440.8454784899034	0	107	107
4	108	0	227.793686583991	451.9847801578354	0	108	108
4	109	0	354.60891445003597	449.11646297627607	0	109	109
4	110	0	72.68332108743571	443.7134459955915	0	110	110
4	111	0	391.3593486805166	450.6631106120157	0	111	111
4	112	0	191.6521537748958	452.8059286706809	0	112	112
4	113	0	117.0029368575624	458.2858541360744	0	113	113
4	114	0	161.94908062234794	457.012729844413	0	114	114
4	115	1	459.8095803642122	465.53087885985747	0	115	115
4	116	0	62.465852555404794	477.5685210312076	0	116	116
4	117	0	291.8236301369863	471.7782534246575	0	117	117
4	118	15	442.5217864923747	495.6100217864924	0	118	118
4	119	13	486.37938252223967	493.80743066457353	0	119	119
4	120	0	157.32842287694973	494.15164644714037	0	120	120
4	121	0	266.7427606177606	492.9594594594595	0	121	121
4	122	0	330.629387755102	489.68408163265303	0	122	122
4	123	0	216.93932584269663	492.92209737827716	0	123	123
5	1	0	178.1814569536424	7.22251655629139	0	1	1
5	2	0	343.785204412719	16.596365996106424	0	2	2
5	3	0	471.5370237239396	16.31488138030194	0	3	3
5	4	0	501.82278481012656	12.887884267631103	0	4	4
5	5	0	76.43015133876601	14.819557625145517	0	5	5
5	6	0	270.5005117707267	24.573694984646878	0	6	6
5	7	0	30.18047788510422	25.894763599389933	0	7	7
5	8	0	178.55354892902142	32.78160436791264	0	8	8
5	9	0	231.93794212218648	39.084244372990355	0	9	9
5	10	0	426.32329749103945	38.16057347670251	0	10	10
5	11	0	495.09705248023005	48.89432063263839	0	11	11
5	12	0	75.53506029477445	52.83564091112104	0	12	12
5	13	0	326.1431578947368	51.91	0	13	13
5	14	0	483.1181818181818	77.33282828282829	0	14	14
5	15	0	449.67771781033156	71.45412490362375	0	15	15
5	16	0	128.66881998277347	67.46511627906976	0	16	16
5	17	0	57.63354430379747	81.01075949367089	0	17	17
5	18	0	359.84757653061223	73.41390306122449	0	18	18
5	19	0	196.51784596117722	84.52473387601754	0	19	19
5	20	0	292.6094477711244	80.27544910179641	0	20	20
5	21	0	333.6300699300699	99.36713286713287	0	21	21
5	22	0	30.99182389937107	95.7188679245283	0	22	22
5	23	0	124.44794952681389	105.49921135646687	0	23	23
5	24	0	256.95612903225805	93.79569892473118	0	24	24
5	25	0	381.8968835930339	101.25527039413382	0	25	25
5	26	1	305.04395604395603	116.5040293040293	0	26	26
5	27	0	444.91137566137564	106.55820105820106	0	27	27
5	28	0	439.2849413886384	135.92515779981966	0	28	28
5	29	0	237.8383324860193	130.6970005083884	0	29	29
5	30	0	75.92523020257826	134.8184162062615	0	30	30
5	31	0	26.576334106728538	136.8060324825986	0	31	31
5	32	0	388.973293768546	143.33399274645566	0	32	32
5	33	0	282.97116736990154	144.65541490857947	0	33	33
5	34	0	467.4900416859657	153.14451134784622	0	34	34
5	35	0	165.96586715867159	143.55627306273064	0	35	35
5	36	0	241.90589353612168	175.1920152091255	0	36	36
5	37	0	196.1938202247191	166.6247191011236	0	37	37
5	38	0	128.52754237288136	171.79322033898305	0	38	38
5	39	1	317.4757403906742	164.11216131064901	0	39	39
5	40	0	13.125763125763125	166.5067155067155	0	40	40
5	41	0	281.43009985734665	181.50641940085592	0	41	41
5	42	1	350.69919168591224	176.6726327944573	0	42	42
5	43	0	18.304080061585836	194.22555812163202	0	43	43
5	44	0	174.4407796101949	195.40179910044978	0	44	44
5	45	0	453.18864550737595	191.7031738936075	0	45	45
5	46	0	200.6964461994077	211.7280355380059	0	46	46
5	47	0	326.12734082397003	201.99812734082397	0	47	47
5	48	1	152.3439218081857	211.54367745876604	0	48	48
5	49	0	425.3390410958904	216.61301369863014	0	49	49
5	50	0	360.0989010989011	218.8211233211233	0	50	50
5	51	0	301.7171052631579	216.77697368421053	0	51	51
5	52	0	45.61657083115525	227.45452169367485	0	52	52
5	53	0	268.2114537444934	223.81686595342984	0	53	53
5	54	0	232.59259259259258	227.52291274325174	0	54	54
5	55	1	460.544798556825	231.9200240529164	0	55	55
5	56	0	327.475	230.80333333333334	0	56	56
5	57	0	102.73717442778216	234.0264404104183	0	57	57
5	58	0	497.84567517112635	242.30491599253267	0	58	58
5	59	4	317.69545745361484	260.6039667306462	0	59	59
5	60	0	349.98821396192204	256.6736174070716	0	60	60
5	61	0	146.57974579745797	258.93849938499386	0	61	61
5	62	0	405.67717528373265	250.192517864649	0	62	62
5	63	0	244.73108614232208	265.25393258426965	0	63	63
5	64	0	188.16587677725119	266.271327014218	0	64	64
5	65	1	99.36285858077504	277.2068444891797	0	65	65
5	66	0	386.78604177279675	281.46255731023945	0	66	66
5	67	0	212.9125102207686	272.5551921504497	0	67	67
5	68	0	280.4814612868048	271.7639040348964	0	68	68
5	69	0	460.2115091463415	274.733612804878	0	69	69
5	70	0	163.6906779661017	297.89043583535107	0	70	70
5	71	0	496.4485235434956	294.3056664006385	0	71	71
5	72	0	232.54057771664375	309.66506189821183	0	72	72
5	73	0	348.6803760282021	297.2121034077556	0	73	73
5	74	0	261.0139211136891	310.31631863882444	0	74	74
5	75	0	434.9634277518824	313.81247759053423	0	75	75
5	76	0	308.6753321779318	307.14615829000576	0	76	76
5	77	0	60.62269372693727	312.3228782287823	0	77	77
5	78	0	27.14176245210728	310.55391351943075	0	78	78
5	79	0	110.62586417242781	318.294835298902	0	79	79
5	80	0	498.1685863874346	330.1015706806283	0	80	80
5	81	0	8.904761904761905	325.7404295051354	0	81	81
5	82	0	204.80833942940745	325.4381858083394	0	82	82
5	83	0	372.86675824175825	331.2925824175824	0	83	83
5	84	0	296.4510717614166	334.2143522833178	0	84	84
5	85	0	339.0174094707521	339.2646239554318	0	85	85
5	86	0	177.90622406639005	339.68713692946056	0	86	86
5	87	0	155.6255060728745	342.4655870445344	0	87	87
5	88	0	281.23669849931787	353.1712141882674	0	88	88
5	89	0	79.50164835164836	355.05384615384617	0	89	89
5	90	0	128.37657864523536	356.29448909299657	0	90	90
5	91	0	478.7409302325581	351.3860465116279	0	91	91
5	92	0	401.04985578903995	349.47589616810876	0	92	92
5	93	0	210.6812804453723	359.6764091858038	0	93	93
5	94	0	246.51339608979	361.454018826937	0	94	94
5	95	0	358.63486616334933	380.51612903225805	0	95	95
5	96	0	18.995804195804197	379.44335664335665	0	96	96
5	97	0	219.8747276688453	389.4466230936819	0	97	97
5	98	0	331.3071200850159	380.26567481402765	0	98	98
5	99	0	68.83965968586388	391.57460732984293	0	99	99
5	100	0	150.6940350877193	387.72070175438597	0	100	100
5	101	0	389.5432525951557	400.2387543252595	0	101	101
5	102	0	455.4828519855596	391.3781588447653	0	102	102
5	103	0	261.396878483835	389.1962095875139	0	103	103
5	104	1	180.51948842874543	396.204628501827	0	104	104
5	105	0	423.73286384976524	398.2981220657277	0	105	105
5	106	0	490.8277043563387	402.91042584434655	0	106	106
5	107	0	302.9940511600238	394.28554431885783	0	107	107
5	108	0	277.3400758533502	404.7749683944374	0	108	108
